id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
140624,"Peace & Justice Studies, Bachelor",https://www.bachelorsportal.com/studies/140624/peace-justice-studies.html,https://www.bachelorsportal.com/search/#q=di-115|lv-preparation,United States,Fairfield,Fairfield University,"9,306",/ year,4 Years,On campus,6,Law
141271,"Law, L.L.B.",https://www.bachelorsportal.com/studies/141271/law.html,"https://www.bachelorsportal.com/search/#q=di-109,114,115|lv-preparation",United Kingdom,Oxford,Oxford Brookes University,"10,081",/ year,3 Years,On campus,6,Law
159523,"Law with Criminology, L.L.B.",https://www.bachelorsportal.com/studies/159523/law-with-criminology.html,"https://www.bachelorsportal.com/search/#q=di-220,276|lv-preparation",United Kingdom,Lancaster,Lancaster University,"10,361",/ year,,On campus,6,Law
18069,"Law, L.L.B.",https://www.bachelorsportal.com/studies/18069/law.html,https://www.bachelorsportal.com/search/#q=di-220|lv-preparation,United Kingdom,Colchester,University of Essex,"10,081",/ year,3 Years,On campus,6,Law
79113,"Law, Economics and Public Policy, B.A.",https://www.bachelorsportal.com/studies/79113/law-economics-and-public-policy.html,"https://www.bachelorsportal.com/search/#q=di-4,101,115|lv-preparation",United States,Bothell,University of Washington,"29,824",/ year,,On campus,6,Law
86524,"International Relations and Legal Studies, B.A.",https://www.bachelorsportal.com/studies/86524/international-relations-and-legal-studies.html,"https://www.bachelorsportal.com/search/#q=di-78,85,114|lv-preparation",United Kingdom,Aberdeen,University of Aberdeen,"10,081",/ year,4 Years,On campus,6,Law
142252,"Pre-Law, Bachelor",https://www.bachelorsportal.com/studies/142252/pre-law.html,"https://www.bachelorsportal.com/search/#q=di-114,115|lv-preparation",United States,Los Angeles,Chapman University,"41,489",/ year,4 Years,On campus,6,Law
135830,"Media (Communication & Journalism) / Law, Bachelor",https://www.bachelorsportal.com/studies/135830/media-law.html,"https://www.bachelorsportal.com/search/#q=di-114,306|lv-preparation",Australia,Canberra,University of New South Wales,,,5 Years,On campus,6,Law
77145,"Criminology - Crime & Society, B.A.",https://www.bachelorsportal.com/studies/77145/criminology-crime-society.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United Kingdom,Stirling,University of Stirling,"2,038",/ year,4 Years,On campus,6,Law
89891,"Law (with French Law), L.L.B.",https://www.bachelorsportal.com/studies/89891/law.html,"https://www.bachelorsportal.com/search/#q=di-48,91|lv-preparation",United Kingdom,Sheffield,University of Sheffield,"10,361",/ year,4 Years,On campus,6,Law
174798,"Law and Society, Bachelor",https://www.bachelorsportal.com/studies/174798/law-and-society.html,"https://www.bachelorsportal.com/search/#q=di-114,115,220|lv-preparation",United States,Springfield,Western New England University,"28,631",/ year,4 Years,On campus,6,Law
55279,"Criminology and Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/55279/criminology-and-criminal-justice.html,"https://www.bachelorsportal.com/search/#q=di-109,114,115|lv-preparation|mh-blended,online",,,Northern Arizona University,"32,068",/ year,4 Years,Online,6,Law
43426,"Double Degree in Law and Business Administration and Management, Bachelor",https://www.bachelorsportal.com/studies/43426/double-degree-in-law-and-business-administration-and-management.html,"https://www.bachelorsportal.com/search/#q=di-45,89,220|lv-preparation",Spain,Lleida,University of Lleida,"1,01",/ year,3 Years,On campus,6,Law
49906,"Bachelor of Business and Commerce (Logistics and Supply Chains major), Bachelor",https://www.bachelorsportal.com/studies/49906/bachelor-of-business-and-commerce.html,"https://www.bachelorsportal.com/search/#q=di-45,133,219|lv-preparation|mh-blended,online",,,University of Southern Queensland,,,3 Years,Online,6,Law
88880,"Criminology, B.Sc.",https://www.bachelorsportal.com/studies/88880/criminology.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United Kingdom,Cardiff,Cardiff University,"10,081",/ year,3 Years,On campus,6,Law
176288,"Paralegal Studies Program, B.Sc.",https://www.bachelorsportal.com/studies/176288/paralegal-studies-program.html,https://www.bachelorsportal.com/search/#q=di-220|lv-preparation,United States,Danbury,Western Connecticut State University,"19,878",/ year,4 Years,On campus,6,Law
68436,"Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/68436/criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Lewistown,Montana State University - Northern,,,,On campus,6,Law
45117,"Business Management (Legal Regulation) Honours, B.A.",https://www.bachelorsportal.com/studies/45117/business-management-honours.html,"https://www.bachelorsportal.com/search/#q=di-45,220|lv-preparation",United Kingdom,London,Westminster Business School,"10,081",/ year,3 Years,On campus,6,Law
167229,"Biochemistry and Laws, Combined Degree",https://www.bachelorsportal.com/studies/167229/biochemistry-and-laws.html,"https://www.bachelorsportal.com/search/#q=di-46,81,115|lv-preparation",Australia,Hobart,University of Tasmania,"18,346",/ year,5 Years,On campus,6,Law
137055,"Biomedical Science/Bachelor of Laws, Bachelor",https://www.bachelorsportal.com/studies/137055/biomedical-sciencebachelor-of-laws.html,"https://www.bachelorsportal.com/search/#q=di-31,219|lv-preparation",Australia,Gold Coast,Bond University,,,6 Years,On campus,6,Law
52003,"Legal Studies, B.Sc.",https://www.bachelorsportal.com/studies/52003/legal-studies.html,"https://www.bachelorsportal.com/search/#q=di-220|lv-preparation|mh-blended,online",,,American Public University,231,/ year,4 Years,Online,6,Law
152170,"Law Foundation Course, Pre-Bachelor",https://www.bachelorsportal.com/studies/152170/law-foundation-course.html,https://www.preparationcoursesportal.com/search/#q=di-220|lv-preparation,United Kingdom,Royal Leamington Spa,Warwickshire College,"18,616",/ year,1 year,On campus,6,Law
143424,"Criminal Justice, B.A.",https://www.bachelorsportal.com/studies/143424/criminal-justice.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United States,Augusta,Augusta  University,,,4 Years,On campus,6,Law
83695,"British Politics and Legislative Studies (Hons), B.A.",https://www.bachelorsportal.com/studies/83695/british-politics-and-legislative-studies.html,"https://www.bachelorsportal.com/search/#q=di-78,220,316|lv-preparation",United Kingdom,Hull,The University of Hull,"10,361",/ year,4 Years,On campus,6,Law
127092,"Animal and Dairy Science - Business and Industry, B.Sc.",https://www.bachelorsportal.com/studies/127092/animal-and-dairy-science-business-and-industry.html,https://www.bachelorsportal.com/search/#q=di-219|lv-preparation,United States,Starkville,Mississippi State University,"10,855",/ year,,On campus,6,Law
32732,"Law, L.L.B.",https://www.bachelorsportal.com/studies/32732/law.html,https://www.bachelorsportal.com/search/#q=di-220|lv-preparation,Turkey,Antalya,Antalya International University,,,4 Years,On campus,6,Law
61027,"Business Law, Bachelor",https://www.bachelorsportal.com/studies/61027/business-law.html,"https://www.bachelorsportal.com/search/#q=di-85,115|lv-preparation|mh-blended,online",Australia,Sydney,Curtin University of Technology,"19,569",/ year,3 Years,On campus    Online,6,Law
176205,"Legal Management, B.Sc.",https://www.bachelorsportal.com/studies/176205/legal-management.html,"https://www.bachelorsportal.com/search/#q=di-89,219|lv-preparation",Philippines,Manila,De La Salle University,"1,093",/ year,,On campus,6,Law
166944,"Economic Foundations and Laws, Combined Degree",https://www.bachelorsportal.com/studies/166944/economic-foundations-and-laws.html,"https://www.bachelorsportal.com/search/#q=di-4,115|lv-preparation",Australia,Hobart,University of Tasmania,"18,346",/ year,5 Years,On campus,6,Law
118734,"Political Science - Law and Society, B.A.",https://www.bachelorsportal.com/studies/118734/political-science-law-and-society.html,"https://www.bachelorsportal.com/search/#q=di-115,316|lv-preparation",United States,Los Angeles,California State University Northridge,"5,987",/ year,4 Years,On campus,6,Law
176622,"Government and Law, B.A.",https://www.bachelorsportal.com/studies/176622/government-and-law.html,https://www.bachelorsportal.com/search/#q=di-115|lv-preparation,United States,Easton,Lafayette College,"43,284",/ year,4 Years,On campus,6,Law
48290,"Law and German (MR12), L.L.B.",https://www.bachelorsportal.com/studies/48290/law-and-german.html,"https://www.bachelorsportal.com/search/#q=di-77,220|lv-preparation",United Kingdom,Swansea,Swansea University,"10,081",/ year,4 Years,On campus,6,Law
172728,"Politics, Law and Economics, B.A.",https://www.bachelorsportal.com/studies/172728/politics-law-and-economics.html,"https://www.bachelorsportal.com/search/#q=di-4,115,316|lv-preparation",Spain,Madrid,IE,"19,8",/ year,4 Years,On campus,6,Law
29625,"Crime and Investigative Studies, B.Sc.",https://www.bachelorsportal.com/studies/29625/crime-and-investigative-studies.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United Kingdom,Cambridge,Anglia Ruskin University,9,/ year,3 Years,On campus,6,Law
106878,"Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/106878/criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Boston,Boston University,"43,782",/ year,4 Years,On campus,6,Law
36898,"Law with Entrepreneurship, L.L.B.",https://www.bachelorsportal.com/studies/36898/law-with-entrepreneurship.html,"https://www.bachelorsportal.com/search/#q=di-86,220|lv-preparation",United Kingdom,Edinburgh,Edinburgh Napier University,"15,035",/ year,4 Years,On campus,6,Law
50828,"Property and Real Estate / Laws, Bachelor",https://www.bachelorsportal.com/studies/50828/property-and-real-estate-laws.html,"https://www.bachelorsportal.com/search/#q=di-88,114,321|lv-preparation|mh-blended,online",Australia,Melbourne,Deakin University,"20,384",/ year,5 Years,On campus    Online,6,Law
82962,"Applied Science: Administration Of Justice Emphasis, B.Sc.",https://www.bachelorsportal.com/studies/82962/applied-science-administration-of-justice-emphasis.html,"https://www.bachelorsportal.com/search/#q=di-115|lv-preparation|mh-blended,online",United States,Tucson,University of Arizona,,,4 Years,On campus    Online,6,Law
59677,"Law with International Arbitration and Commercial Law, L.L.B.",https://www.bachelorsportal.com/studies/59677/law-with-international-arbitration-and-commercial-law.html,https://www.bachelorsportal.com/search/#q=di-219|lv-preparation,United Kingdom,London,Brunel University London,"10,081",/ year,3 Years,On campus,6,Law
86573,"Law, B.A.",https://www.bachelorsportal.com/studies/86573/law.html,"https://www.bachelorsportal.com/search/#q=di-114,115|lv-preparation",United States,Tucson,University of Arizona,"73,646",/ year,4 Years,On campus,6,Law
187301,"Criminal Justice, Bachelor",https://www.bachelorsportal.com/studies/187301/criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Bangor,Husson University,473,/ credit,4 Years,On campus,6,Law
165888,"Bachelor of Laws, L.L.B.",https://www.bachelorsportal.com/studies/165888/bachelor-of-laws.html,"https://www.bachelorsportal.com/search/#q=di-85,114,115|lv-preparation",United Kingdom,Dundee,Abertay University,"14,001",/ year,4 Years,On campus,6,Law
67341,"Justice (Honours), Bachelor",https://www.bachelorsportal.com/studies/67341/justice.html,https://www.bachelorsportal.com/search/#q=di-220|lv-preparation,Australia,Brisbane,Queensland University of Technology,"8,765",/ module,1 year,On campus,6,Law
120420,"Global and International Studies (Global Law and Social Justice), Bachelor",https://www.bachelorsportal.com/studies/120420/global-and-international-studies.html,"https://www.bachelorsportal.com/search/#q=di-80,85,316|lv-preparation",Canada,Ottawa,Carleton University,"16,307",/ year,4 Years,On campus,6,Law
113325,"Law and... Combined Honours, B.A.",https://www.bachelorsportal.com/studies/113325/law-and-combined-honours.html,"https://www.bachelorsportal.com/search/#q=di-48,85|lv-preparation",United Kingdom,London,SOAS University of London,"10,081",/ year,3 Years,On campus,6,Law
74584,"Criminology and Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/74584/criminology-and-criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Long Beach,California State University Long Beach,,,,On campus,6,Law
106378,"Paralegal Studies, Bachelor",https://www.bachelorsportal.com/studies/106378/paralegal-studies.html,"https://www.bachelorsportal.com/search/#q=di-109,220|lv-preparation",United States,Cincinnati,University of Cincinnati,"22,615",/ year,4 Years,On campus,6,Law
88604,"Law and Economics, B.A.",https://www.bachelorsportal.com/studies/88604/law-and-economics.html,"https://www.bachelorsportal.com/search/#q=di-4,85,114|lv-preparation",United Kingdom,Glasgow,University of Strathclyde,"2,038",/ year,4 Years,On campus,6,Law
80999,"Law with Politics, L.L.B.",https://www.bachelorsportal.com/studies/80999/law-with-politics.html,"https://www.bachelorsportal.com/search/#q=di-78,114,115|lv-preparation",United Kingdom,Manchester,The University of Manchester,"10,361",/ year,3 Years,On campus,6,Law
90501,"Law and French, L.L.B.",https://www.bachelorsportal.com/studies/90501/law-and-french.html,"https://www.bachelorsportal.com/search/#q=di-91,114|lv-preparation",United Kingdom,Cardiff,Cardiff University,"10,081",/ year,4 Years,On campus,6,Law
109955,"Criminology & Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/109955/criminology-criminal-justice.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United States,Lincoln,University of Nebraska-Lincoln,608,/ module,4 Years,On campus,6,Law
133772,"Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/133772/criminal-justice.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United States,Corpus Christi,Texas A&M University-Corpus Christi,"11,278",/ module,4 Years,On campus,6,Law
162677,"Law, B.A.",https://www.bachelorsportal.com/studies/162677/law.html,"https://www.bachelorsportal.com/search/#q=di-114,115,219|lv-preparation",United Kingdom,Bolton,University of Bolton,,,3 Years,On campus,6,Law
186752,"Criminal Justice - Accelerated, B.A.",https://www.bachelorsportal.com/studies/186752/criminal-justice-accelerated.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation|mh-blended,online",,,"Concordia University, St Paul",360,/ credit,4 Years,Online,6,Law
83978,"Criminology and Psychology, B.Sc.",https://www.bachelorsportal.com/studies/83978/criminology-and-psychology.html,"https://www.bachelorsportal.com/search/#q=di-79,109|lv-preparation",United Kingdom,Sheffield,Sheffield Hallam University,"10,361",/ year,3 Years,On campus,6,Law
138091,"Law, L.L.B.",https://www.bachelorsportal.com/studies/138091/law.html,https://www.bachelorsportal.com/search/#q=di-114|lv-preparation,Afghanistan,Kabul,American University of Afghanistan,232,/ module,,On campus,6,Law
141028,"Law with International Studies (Hons), L.L.B.",https://www.bachelorsportal.com/studies/141028/law-with-international-studies.html,"https://www.bachelorsportal.com/search/#q=di-109,115|lv-preparation",United Kingdom,Preston,University of Central Lancashire (UCLAN),"10,081",/ year,4 Years,On campus,6,Law
