id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
124983,"Fine Arts, B.A.",https://www.bachelorsportal.com/studies/124983/fine-arts.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Fort Wayne,Indiana University-Purdue University Fort Wayne,"41,128",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
37394,"Graphic Design, B.A.",https://www.bachelorsportal.com/studies/37394/graphic-design.html,https://www.bachelorsportal.com/search/#q=di-261|lv-preparation,Turkey,Istanbul,Kadir Has University,"12,882",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
149014,"Graphic Design, Bachelor",https://www.bachelorsportal.com/studies/149014/graphic-design.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fwww.yeditepe.edu.tr%2Fen%2Facademic%2Fundergraduate-programs%2Ffaculty-fine-arts,Turkey,Istanbul,Yeditepe University,"2,683",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
175814,"Music, B.A.",https://www.bachelorsportal.com/studies/175814/music.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,New York City,Bard College,"44,852",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
164965,"Artisanry - Ceramics, BFA",https://www.bachelorsportal.com/studies/164965/artisanry-ceramics.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,New York City,University of Massachusetts Dartmouth,"24,04",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
165897,"Music with Honours, Bachelor",https://www.bachelorsportal.com/studies/165897/music-with-honours.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,Australia,Hobart,University of Tasmania,"19,025",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
187697,"Music Vocal, B.A.",https://www.bachelorsportal.com/studies/187697/music-vocal.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Lynchburg,Liberty University,"19,649",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
121753,"Art History, B.A.",https://www.bachelorsportal.com/studies/121753/art-history.html,https://www.bachelorsportal.com/search/#q=di-259|lv-preparation,United States,Santa Clara,Santa Clara University,"40,46",/ year,,On campus,258,"Arts, Design & Architecture"
100802,"Transmedia-Sculpture, B.A.",https://www.bachelorsportal.com/studies/100802/transmedia-sculpture.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Denver,University of Colorado Denver,"19,251",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
179489,"Performance - Instrumental, B.A.",https://www.bachelorsportal.com/studies/179489/performance-instrumental.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Westfield,Westfield State University,255,/ credit,4 Years,On campus,258,"Arts, Design & Architecture"
