91643,"International Sales and Marketing, B.A.",https://www.bachelorsportal.com/studies/91643/international-sales-and-marketing.html,"https://www.bachelorsportal.com/search/#q=di-87,88|lv-preparation",Denmark,Odense,Lillebaelt Academy University of Applied Sciences,0,/ year,"1 year, 6 months",On campus,23,Business & Management
112997,"Information Systems Management, Pre-Bachelor",https://www.bachelorsportal.com/studies/112997/information-systems-management.html,"https://www.preparationcoursesportal.com/search/#q=di-89,108,248|lv-preparation",United Kingdom,Winchester,The University of Winchester,0,/ year,2 Years,On campus,23,Business & Management
63426,"International Management, B.A.",https://www.bachelorsportal.com/studies/63426/international-management.html,"https://www.bachelorsportal.com/search/#q=di-89,241|lv-preparation",Germany,Würzburg,University of Applied Sciences Würzburg-Schweinfurt,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
29106,"Mobility and Logistics, B.Sc.",https://www.bachelorsportal.com/studies/29106/mobility-and-logistics.html,"https://www.bachelorsportal.com/search/#q=di-133,249|lv-preparation",Germany,Kleve,Rhein-Waal University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
16101,"Product Design (Marketing & Innovation), B.Sc.",https://www.bachelorsportal.com/studies/16101/product-design.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,Ireland,Maynooth,Maynooth University,0,/ year,4 Years,On campus,23,Business & Management
91619,"Digital Concept Development, B.A.",https://www.bachelorsportal.com/studies/91619/digital-concept-development.html,"https://www.bachelorsportal.com/search/#q=di-88,240,286|lv-preparation",Denmark,Odense,Lillebaelt Academy University of Applied Sciences,0,/ year,"1 year, 6 months",On campus,23,Business & Management
107156,"Game Design and Project Management, B.A.",https://www.bachelorsportal.com/studies/107156/game-design-and-project-management.html,"https://www.bachelorsportal.com/search/#q=di-25,280|lv-preparation",Sweden,Visby,Uppsala University,0,/ year,3 Years,On campus,23,Business & Management
48563,"Business Studies HND, Bachelor",https://www.bachelorsportal.com/studies/48563/business-studies-hnd.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,United Kingdom,Bangor,Bangor University,0,/ year,2 Years,On campus,23,Business & Management
34535,"English and IT-based Marketing Communication, B.A.",https://www.bachelorsportal.com/studies/34535/english-and-it-based-marketing-communication.html,"https://www.bachelorsportal.com/search/#q=di-88,108|lv-preparation",Denmark,Haderslev,University College South Denmark,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
21897,"International Sales and Marketing Management, Bachelor",https://www.bachelorsportal.com/studies/21897/international-sales-and-marketing-management.html,"https://www.bachelorsportal.com/search/#q=di-88,89|lv-preparation",Denmark,Horsens,VIA University College,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
48560,"(Hons) Business Studies and Finance, B.A.",https://www.bachelorsportal.com/studies/48560/business-studies-and-finance.html,"https://www.bachelorsportal.com/search/#q=di-45,87|lv-preparation",United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
31392,"AP Degree in  Service, Hospitality and Tourism Management, Academy Profession",https://www.bachelorsportal.com/studies/31392/ap-degree-in-service-hospitality-and-tourism-management.html,"https://www.bachelorsportal.com/search/#q=di-64,89|lv-preparation",Denmark,Copenhagen,Copenhagen Business Academy (Cphbusiness),0,/ year,2 Years,On campus,23,Business & Management
49484,"Logistics, B.Eng.",https://www.bachelorsportal.com/studies/49484/logistics.html,https://www.bachelorsportal.com/search/#q=di-133|lv-preparation,Germany,Schweinfurt,University of Applied Sciences Würzburg-Schweinfurt,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
113563,"Information Management, B.A.",https://www.bachelorsportal.com/studies/113563/information-management.html,"https://www.bachelorsportal.com/search/#q=di-89,108,248|lv-preparation",Denmark,Copenhagen,Copenhagen Business School (CBS),0,/ year,3 Years,On campus,23,Business & Management
48526,"Banking and Finance (Hons), B.A.",https://www.bachelorsportal.com/studies/48526/banking-and-finance.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
29166,"Marketing Management, Associate Degree",https://www.bachelorsportal.com/studies/29166/marketing-management.html,"https://www.bachelorsportal.com/search/#q=di-88,89|lv-preparation",Denmark,Aalborg,University College of Northern Denmark,0,/ year,2 Years,On campus,23,Business & Management
156279,"International Tourism Management, B.A.",https://www.bachelorsportal.com/studies/156279/international-tourism-management.html,"https://www.bachelorsportal.com/search/#q=di-89,319|lv-preparation",Germany,Deggendorf,Deggendorf Institute of Technology,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
48878,"Computer Science for Business (Hons), B.Sc.",https://www.bachelorsportal.com/studies/48878/computer-science-for-business.html,"https://www.bachelorsportal.com/search/#q=di-45,281|lv-preparation",United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
46050,"Commerce Management, Academy Profession",https://www.bachelorsportal.com/studies/46050/commerce-management.html,"https://www.bachelorsportal.com/search/#q=di-89,235|lv-preparation",Denmark,Næstved,Zealand Institute of Business & Technology,0,/ year,2 Years,On campus,23,Business & Management
48906,"International Business, B.B.A.",https://www.bachelorsportal.com/studies/48906/international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Finland,Jyväskylä,JAMK University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
37730,"Business Administration, B.A.",https://www.bachelorsportal.com/studies/37730/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Denmark,Copenhagen,Niels Brock,0,/ year,1 year,On campus,23,Business & Management
91632,"Innovation and Entrepreneurship, B.A.",https://www.bachelorsportal.com/studies/91632/innovation-and-entrepreneurship.html,"https://www.bachelorsportal.com/search/#q=di-86,240|lv-preparation",Denmark  Denmark,Odense,Lillebaelt Academy University of Applied Sciences,0,/ year,"1 year, 6 months",On campus,23,Business & Management
32314,"International Business Program, B.Sc.",https://www.bachelorsportal.com/studies/32314/international-business-program.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Sweden,Umeå,Umea University,0,/ year,4 Years,On campus,23,Business & Management
48490,"Accounting and Finance (Hons), B.A.",https://www.bachelorsportal.com/studies/48490/accounting-and-finance.html,"https://www.bachelorsportal.com/search/#q=di-87,93|lv-preparation",United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
48829,"(Hons) Product Design, B.Sc.",https://www.bachelorsportal.com/studies/48829/product-design.html,"https://www.bachelorsportal.com/search/#q=di-63,88|lv-preparation",United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
72717,"Marketing Management, Academy Profession",https://www.bachelorsportal.com/studies/72717/marketing-management.html,"https://www.bachelorsportal.com/search/#q=di-88,89|lv-preparation",Denmark,Odense,Lillebaelt Academy University of Applied Sciences,0,/ year,2 Years,On campus,23,Business & Management
48481,"Accounting and Banking (Hons), B.A.",https://www.bachelorsportal.com/studies/48481/accounting-and-banking.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
112986,"Information Systems Management (Hons), B.Sc.",https://www.bachelorsportal.com/studies/112986/information-systems-management.html,"https://www.bachelorsportal.com/search/#q=di-89,108|lv-preparation",United Kingdom,Winchester,The University of Winchester,0,/ year,3 Years,On campus,23,Business & Management
23857,"Retail Design and Management Fashion, B.A.",https://www.bachelorsportal.com/studies/23857/retail-design-and-management-fashion.html,"https://www.bachelorsportal.com/search/#q=di-244,260|lv-preparation",Denmark,Herning,VIA University College,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
30902,"Bachelor of Business Administration International Business, B.B.A.",https://www.bachelorsportal.com/studies/30902/bachelor-of-business-administration-international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Finland,Lahti,Lahti University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
23860,"Purchasing Management, B.A.",https://www.bachelorsportal.com/studies/23860/purchasing-management.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,Denmark,Herning,VIA University College,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
165317,"International Business, B.B.A.",https://www.bachelorsportal.com/studies/165317/international-business.html,"https://www.bachelorsportal.com/search/#q=di-45,88,241|lv-preparation",Finland,Kajaani,Kajaani University of Applied Sciences,0,/ year,,On campus,23,Business & Management
31395,"Sports Management, Associate Degree",https://www.bachelorsportal.com/studies/31395/sports-management.html,"https://www.bachelorsportal.com/search/#q=di-64,89|lv-preparation",Denmark,Copenhagen,Copenhagen Business Academy (Cphbusiness),0,/ year,"1 year, 6 months",On campus,23,Business & Management
46054,"Logistic Management, Academy Profession",https://www.bachelorsportal.com/studies/46054/logistic-management.html,https://www.bachelorsportal.com/search/#q=di-133|lv-preparation,Denmark,Køge,Zealand Institute of Business & Technology,0,/ year,2 Years,On campus,23,Business & Management
91700,"Sport Management, B.A.",https://www.bachelorsportal.com/studies/91700/sport-management.html,"https://www.bachelorsportal.com/search/#q=di-89,134|lv-preparation",Denmark,Odense,Lillebaelt Academy University of Applied Sciences,0,/ year,"1 year, 6 months",On campus,23,Business & Management
29115,"International Business and Social Sciences, B.A.",https://www.bachelorsportal.com/studies/29115/international-business-and-social-sciences.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Germany,Kleve,Rhein-Waal University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
21188,"International Business Management, B.Sc.",https://www.bachelorsportal.com/studies/21188/international-business-management.html,"https://www.bachelorsportal.com/search/#q=di-89,241|lv-preparation",Sweden,Västerås,Malardalens University,0,/ year,3 Years,On campus,23,Business & Management
48653,"Bachelor of Business Administration - International Business, B.B.A.",https://www.bachelorsportal.com/studies/48653/bachelor-of-business-administration-international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Finland,Rovaniemi,Lapland University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
46065,"Access to Accounting, Pre-Bachelor",https://www.bachelorsportal.com/studies/46065/access-to-accounting.html,https://www.preparationcoursesportal.com/search/#q=di-93|lv-preparation,United Kingdom,Edinburgh,Edinburgh College,0,/ year,6 months,On campus,23,Business & Management
17098,"International Information Systems Management, B.Sc.",https://www.bachelorsportal.com/studies/17098/international-information-systems-management.html,"https://www.bachelorsportal.com/search/#q=di-89,108|lv-preparation",Germany,Bamberg,University of Bamberg,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
46064,"HNC Accounting, Pre-Bachelor",https://www.bachelorsportal.com/studies/46064/hnc-accounting.html,https://www.preparationcoursesportal.com/search/#q=di-93|lv-preparation,United Kingdom,Edinburgh,Edinburgh College,0,/ year,1 year,On campus,23,Business & Management
46144,"International Sales and Marketing Management, Bachelor",https://www.bachelorsportal.com/studies/46144/international-sales-and-marketing-management.html,"https://www.bachelorsportal.com/search/#q=di-88,89,241|lv-preparation",Denmark  Denmark,Roskilde,Zealand Institute of Business & Technology,0,/ year,"1 year, 6 months",On campus,23,Business & Management
29112,"Agribusiness, B.A.",https://www.bachelorsportal.com/studies/29112/agribusiness.html,https://www.bachelorsportal.com/search/#q=di-232|lv-preparation,Germany,Kleve,Rhein-Waal University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
15293,"Bachelor of Business Administration - International Business, B.B.A.",https://www.bachelorsportal.com/studies/15293/bachelor-of-business-administration-international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Finland,Vaasa,VAMK University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
50154,"International Business, B.B.A.",https://www.bachelorsportal.com/studies/50154/international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Finland,Helsinki,Arcada University of Applied Sciences,0,/ year,"3 Years, 6 months",On campus,23,Business & Management
91690,"Service, Hospitality and Tourism Management, Academy Profession",https://www.bachelorsportal.com/studies/91690/service-hospitality-and-tourism-management.html,"https://www.bachelorsportal.com/search/#q=di-89,311,319|lv-preparation",Denmark  Denmark,Odense,Lillebaelt Academy University of Applied Sciences,0,/ year,2 Years,On campus,23,Business & Management
48821,"Design and Technology Secondary Education (Hons) with QTS, B.Sc.",https://www.bachelorsportal.com/studies/48821/design-and-technology-secondary-education-with-qts.html,"https://www.bachelorsportal.com/search/#q=di-8,248|lv-preparation",United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,23,Business & Management
