id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
102275,"Music (Performance and Pedagogy), Master",http://www.mastersportal.eu/studies/102275/music.html,"http://www.mastersportal.eu/search/#q=di-104,294|lv-preparation",Australia,Adelaide,University of Adelaide,"21,403",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
184573,"Music, M.M.",http://www.mastersportal.eu/studies/184573/music.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Minneapolis,University of Minnesota Twin Cities,,,,On campus,258,"Arts, Design & Architecture"
146065,"Fine Arts - Writing for the Screen, Master",http://www.mastersportal.eu/studies/146065/fine-arts-writing-for-the-screen.html,http://www.mastersportal.eu/search/#q=di-69|lv-preparation,United States,Los Angeles,Loyola Marymount University,,,3 Years,On campus,258,"Arts, Design & Architecture"
119919,"Software Engineering, M.Sc.",http://www.mastersportal.eu/studies/119919/software-engineering.html,"http://www.mastersportal.eu/search/#q=di-251,261,281|lv-preparation",United States,Los Angeles,California State University Northridge,"6,755",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
102496,"Music Performance, M.A.",http://www.mastersportal.eu/studies/102496/music-performance.html,"http://www.mastersportal.eu/search/#q=di-104,264|lv-preparation",United States,Buffalo,University at Buffalo,"10,522",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
138863,"Design Management (without Thesis), Master",http://www.mastersportal.eu/studies/138863/design-management.html,"http://www.mastersportal.eu/search/#q=di-63,88,89|lv-preparation",Turkey,Izmir,Izmir University of Economics,"7,299",/ module,"1 year, 6 months",On campus,258,"Arts, Design & Architecture"
104595,"Graphic Design, M.A.",http://www.mastersportal.eu/studies/104595/graphic-design.html,http://www.mastersportal.eu/search/#q=di-261|lv-preparation,New Zealand,Christchurch,University of Canterbury,"35,197",/ year,1 year,On campus,258,"Arts, Design & Architecture"
20182,"Fine and Decorative Art, M.A.",http://www.mastersportal.eu/studies/20182/fine-and-decorative-art.html,http://www.mastersportal.eu/search/#q=di-68|lv-preparation,United Kingdom,London,Sotheby´s Institute of Art,"27,891",/ year,1 year,On campus,258,"Arts, Design & Architecture"
37658,"Film and Media Studies, M.A.",http://www.mastersportal.eu/studies/37658/film-and-media-studies.html,http://www.mastersportal.eu/search/#q=di-69|lv-preparation,Denmark,Copenhagen,University of Copenhagen,0,/ year,2 Years,On campus,258,"Arts, Design & Architecture"
183613,"History of Art with Photography, Postgraduate Diploma",http://www.mastersportal.eu/studies/183613/history-of-art-with-photography.html,"http://www.mastersportal.eu/search/#q=di-68,259|lv-preparation",United Kingdom,London,"Birkbeck, University of London - School of Business, Ec…","5,936",/ year,1 year,On campus,258,"Arts, Design & Architecture"
27857,"Creative Technology - MSc, M.A.",http://www.mastersportal.eu/studies/27857/creative-technology-msc.html,"http://www.mastersportal.eu/search/#q=di-68,251|lv-preparation",United Kingdom,London,Middlesex University,"9,185",/ year,1 year,On campus,258,"Arts, Design & Architecture"
102648,"Music Therapy, M.A.",http://www.mastersportal.eu/studies/102648/music-therapy.html,"http://www.mastersportal.eu/search/#q=di-79,104,228|lv-preparation",United Kingdom,London,University of Roehampton,"8,719",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
98396,"Theatre, M.A.",http://www.mastersportal.eu/studies/98396/theatre.html,http://www.mastersportal.eu/search/#q=di-318|lv-preparation,Canada,Vancouver,University of British Columbia,"5,786",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
173493,"Architecture and Urban Design (Post-Professional), M.Sc.",http://www.mastersportal.eu/studies/173493/architecture-and-urban-design.html,http://www.mastersportal.eu/search/#q=di-20|lv-preparation,United States,New York City,Pratt Institute,,,2 Years,On campus,258,"Arts, Design & Architecture"
78114,"Creative and Cultural Entrepreneurship: Theatre & Performance, M.A.",http://www.mastersportal.eu/studies/78114/creative-and-cultural-entrepreneurship-theatre-performance.html,"http://www.mastersportal.eu/search/#q=di-67,69,86|lv-preparation",United Kingdom,London,"Goldsmiths, University of London","4,682",/ year,1 year,On campus,258,"Arts, Design & Architecture"
