id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
60523,"Health Informatics, M.Sc.",http://www.mastersportal.eu/studies/60523/health-informatics.html,"http://www.mastersportal.eu/search/#q=di-283|lv-preparation|mh-blended,online",United States,Bloomington,Indiana University Bloomington,,,,Blended,24,Computer Science & IT
38173,"Information Technology, Management and Organisational Change (ITMOC), MRes, Master",http://www.mastersportal.eu/studies/38173/information-technology-management-and-organisational-change-mres.html,"http://www.mastersportal.eu/search/#q=di-103,108|lv-preparation",United Kingdom,Lancaster,Lancaster University - Management School,"11,201",/ year,1 year,On campus,24,Computer Science & IT
4001,"Computer Engineering, M.Eng.",http://www.mastersportal.eu/studies/4001/computer-engineering.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,Ireland,Limerick,University of Limerick,3,/ year,2 Years,On campus,24,Computer Science & IT
21732,"Informatics: Technical and Scientific Applications, M.Sc.",http://www.mastersportal.eu/studies/21732/informatics-technical-and-scientific-applications.html,"http://www.mastersportal.eu/search/#q=di-108,281|lv-preparation",Norway,Oslo,University of Oslo,0,/ year,2 Years,On campus,24,Computer Science & IT
167672,"Information Technology, M.Sc.",http://www.mastersportal.eu/studies/167672/information-technology.html,"http://www.mastersportal.eu/search/#q=di-108,251|lv-preparation",Turkey,Istanbul,Yildiz Technical University,"1,536",/ year,2 Years,On campus,24,Computer Science & IT
96020,"Audiovisual Translation, M.A.",http://www.mastersportal.eu/studies/96020/audiovisual-translation.html,"http://www.mastersportal.eu/search/#q=di-69,77,284|lv-preparation",United Kingdom,London,University of Roehampton,"8,226",/ year,1 year,On campus,24,Computer Science & IT
66380,"Computer Science, M.Sc.",http://www.mastersportal.eu/studies/66380/computer-science.html,"http://www.mastersportal.eu/search/#q=di-281|lv-preparation|mh-blended,online",United States,Los Angeles,University of Southern California,"4,395",/ module,2 Years,On campus    Online,24,Computer Science & IT
69895,"Multimedia Journalism, M.A.",http://www.mastersportal.eu/studies/69895/multimedia-journalism.html,"http://www.mastersportal.eu/search/#q=di-280,306|lv-preparation",United Kingdom,Middlesbrough,Teesside University,"5,141",/ year,1 year,On campus,24,Computer Science & IT
44433,"Advanced Software Technology, M.Sc.",http://www.mastersportal.eu/studies/44433/advanced-software-technology.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United Kingdom,Swansea,Swansea University,"7,28",/ year,1 year,On campus,24,Computer Science & IT
60131,"Business Information Technology, Master",http://www.mastersportal.eu/studies/60131/business-information-technology.html,http://www.mastersportal.eu/search/#q=di-279|lv-preparation,Australia,Melbourne,RMIT University,"20,873",/ year,"1 year, 6 months",On campus,24,Computer Science & IT
140158,"Digital Literacies and Learning (Subject to validation), M.A.",http://www.mastersportal.eu/studies/140158/digital-literacies-and-learning.html,"http://www.mastersportal.eu/search/#q=di-108|lv-preparation|mh-blended,online",,,Liverpool John Moores University,,,3 Years,Online,24,Computer Science & IT
187802,"Digital Business Strategy - Advanced, Master",http://www.mastersportal.eu/studies/187802/digital-business-strategy-advanced.html,"http://www.mastersportal.eu/search/#q=di-45,234,279|lv-preparation",France,Grenoble,Grenoble Ecole de Management,"12,56",/ year,"1 year, 3 months",On campus,24,Computer Science & IT
